48.2261861,16.5050932
48.0482633,14.4152907
47.0431718,15.511079
47.0601427,15.6088935
48.125131499999995,14.133559517094096
46.7790569,15.545515
46.6500486,14.3249204
46.9736099,13.9076183
46.6203946,13.9432704
46.6329365,13.8475646
46.6276808,13.8784373
46.60856,13.85062
46.6160638,13.8558655
46.6059904,13.8650316
46.6128001,13.8462556
46.5881361,13.8274842
46.8229645,13.4988969
46.797386,13.5010815
46.79345439999999,13.4966531
48.1582743,16.4543622
48.2394957,16.4902939
48.3373259,16.2969781
48.06867219999999,16.3555247
48.3269211,16.2102521
48.3230303,16.2012174
47.9946236,16.3403783
48.0831896,16.6054255
48.3605358,16.600642
48.046783,16.6029828
47.9966206,16.5288906
47.9513356,16.2280587
48.4732412,16.4138902
48.0223123,16.6368775
47.9263403,16.3016392
48.1333421,15.9140834
47.9820894,16.0390057
48.2912007,15.9057591
47.9214096,16.1847149
48.4018396,15.9853963
47.9916412,16.6577981
48.3844273,16.7400468
48.53274529999999,16.4927594
48.503865,16.6741747
48.4379302,16.7878569
48.09982369999999,15.7598911
48.03697409999999,15.7685694
47.7773645,16.3283438
47.7772927,16.2697318
48.5859769,16.6444954
48.1601299,15.6845784
48.6510785,16.3001336
48.66792,16.345116
47.8009606,16.6722017
47.7375889,16.3374768
48.56651000000001,16.8559367
48.6119372,16.7897895
48.5991676,16.8230462
48.3034045,15.4756671
48.3799577,15.6104067
48.1990397,15.5551035
48.11572100000001,15.5348543
47.6579588,16.2847167
47.908359,15.6199714
47.7436906,16.8381438
48.123799,15.4689119
47.6168247,16.2888921
48.7030679,16.8230443
48.6883056,16.8744887
47.61005979999999,16.4969386
47.5899291,16.2600479
47.58882029999999,16.4653546
47.6517432,15.8696475
47.7742122,17.0347139
47.5734384,16.4004284
48.2461124,12.5229789
47.52943550000001,16.4760129
48.0432235,15.3252172
47.5241504,16.6439471
48.0925635,15.2496315
47.439784,16.3502205
47.4462177,16.506408
48.2086208,15.1615233
48.214488849999995,15.153820773673127
47.4413402,16.0573239
47.4108238,16.4989683
48.37526409005817,15.150170381816517
47.4155935,16.0198242
47.4827769,15.7202333
47.3767778,16.1241409
47.40554909999999,15.8880465
47.36287009999999,16.0652184
47.3480241,16.1329954
47.4344529,15.6350207
47.41114719999999,15.7238544
48.223805,14.982917
48.1285921,14.9881795
47.3330747,15.9895087
48.8835367,15.4027984
48.193029,14.9038981
47.3119029,15.826406
47.30361000000001,15.8357604
47.3840243,15.5701719
48.17887,14.82513
46.6393806,11.7173035
48.8930619,15.2227768
47.3905055,15.4310276
48.0746208,14.8172598
48.9299884,15.2391373
47.2451766,15.8008732
47.16231759999999,16.4493026
48.43163329999999,14.7799017
47.2814479,15.5151417
47.35856510000001,15.3475215
47.16095,15.8567336
47.9995413,14.5798755
47.1596728,15.5347349
47.1060391,15.7107983
47.937731,14.6067008
47.359683,15.0986435
47.1231879,15.5979756
47.1389895,15.5241768
47.6730477,14.7828436
47.7232292,14.649166
48.130392786085515,14.48411594324139
47.3773962,14.9686252
47.8842739,14.5468775
46.9172061,16.1208691
48.0223072,14.4045859
47.9445595,14.3591004
46.9547651,15.5870037
47.2725161,14.7868956
47.0037323,15.268102
47.5724177,14.4592192
47.6662556,14.3423509
47.1852878,14.8095319
47.18625,14.80926
47.9726806,14.1644272
46.8947854,15.2627815
47.9383492,14.1268421
47.7004416,14.1581231
47.2806018,14.4810122
47.9599568,14.0169247
47.8914151,14.0317072
48.4569443,13.9925899
46.93866269999999,14.9255257
47.0000429,14.7127679
47.90225,13.9570203
47.1987661,14.4447812
47.8532661,13.9562437
46.8680684,14.8767709
48.5037556,13.8250726
46.8387813,14.8454646
46.8433349,14.8303928
46.8599944,14.8066916
46.839886,14.8374699
47.2010115,14.282145
46.8249402,14.8399689
47.1306654,14.3596054
47.141873,14.283302
46.8077651,14.8491269
46.8084407,14.8185743
46.7752846,14.891889
48.52923070000001,13.7567056
47.8094154,13.7757499
47.1856225,14.1824946
46.7341222,14.8818578
46.7168416,14.915668
47.0685008,14.298704
48.1839483,13.6418558
46.6699451,14.9467656
46.703117,14.8683829
46.9521817,14.4145088
47.2180987,14.0967914
46.8078511,14.5587696
46.6423576,14.8872086
46.7017637,14.7287538
47.181203,14.0213098
46.6572121,14.7737997
46.8998718,14.3336805
47.8308478,13.5486881
47.7173368,13.5888688
46.8743238,14.2909376
46.6624822,14.637406
46.6055377,14.7115877
47.7418278,13.4397113
46.57912,14.74854
47.71687439999999,13.480313
47.5845916,13.5341775
46.8474349,14.1921286
46.63540159999999,14.5396432
47.7418278,13.4397113
46.5768481,14.5647281
46.5365009,14.5968378
47.1499365,13.746801
46.6281094,14.4087516
47.5191114,13.4310817
46.6083323,14.3980574
47.13595309999999,13.67462
47.9406624,13.2240804
47.8201791,13.2009295
47.0184728,13.6121963
46.7302007,13.8498914
47.8784087,13.0133577
47.34457339999999,13.1998732
46.9067549,13.5359042
46.5891211,13.9199033
47.2375061,13.2018302
47.1754547,13.2326115
47.7270215,12.9141313
48.0426604,12.8327717
46.73651750000001,13.6258159
46.6906977,13.6796695
46.8186077,13.5168783
46.75989999999999,13.5858942
46.7250942,13.5866831
46.8023243,13.4879251
47.3695001,13.0119307
46.83163440000001,13.4204431
46.8373013,13.3737321
46.8279066,13.3508041
46.5898749,13.6233781
46.7680427,13.3567426
47.6489719,12.7303081
46.9371371,13.1359685
46.6252944,13.3741609
47.27311719999999,12.7584417
46.7495627,13.1786224
46.7477346,13.1358862
46.6139421,13.2776156
47.0662295,12.7906808
46.9702647,12.896344
46.6412156,13.1857657
47.2829377,12.6472141
46.86144849999999,12.9641606
46.8311883,12.815014
46.8272345,12.7728822
47.2156987,12.4268391
47.4486966,12.3151947
47.4419956,15.9536993
47.0034319,12.4605742
46.9214881,12.5195668
46.7098715,12.6137867
46.7567788,12.5276668
46.7246917,12.5000197
46.7870795,12.4285204
47.29284,11.8839288
47.20918330000001,11.8732035
47.1861332,11.4062888
47.3135828,10.8309345
47.4841466,10.7208613
47.2178629,10.8208111
47.2686188,10.4022674
47.2593934,10.3440009
47.2110353,10.2968946
47.31376909999999,10.0166678
47.521165,9.9124445
47.3220415,9.9769968
47.4501284,9.9199358
47.4701797,9.888556399999999
47.3780594,9.8910051
47.2472241,9.9089589
47.2378794,9.8991621
47.5543419,9.7488057
47.2151113,9.8436343
47.47351829999999,9.7514906
47.4942042,9.720470599999999
47.1976836,9.7673101
47.3658051,9.676188
47.2212415,9.7191584
47.2575669,9.7434991
47.4834207,9.618279099999999
47.4644295,9.5954277
47.305163,9.6452791
47.3504341,9.619250899999999
47.2775959,9.6395626
47.2596599,9.617606199999999
47.2603418,9.599443599999999
47.2568334,9.5867009
47.2243263,9.5807861
46.8134851,13.7898807
48.1660003,16.4310304
48.1821429,16.3306318
48.1739366,16.2819472
48.19077919999999,16.2715435
48.1613596,16.264802
48.1747187,16.2879512
48.1973201,16.2935743
48.1982848,16.3054944
48.1932641,16.3124286
48.197367,16.2840766
48.21915970000001,16.3163661
48.1966162,16.3597818
48.4120503,15.7777059
47.8782784,16.6493709
47.25893139999999,11.4150301
47.2556523,10.8807011
47.0888238,11.4680864
47.4462713,11.8834895
47.2424605,9.6039253
47.06694890000001,15.4297292
47.4428514,9.658726
47.4467365,15.2999226
47.4487026,13.9053358
47.1056319,15.7043913
47.5686335,15.6192577
48.601079,15.1889184
48.2398982,16.3687271
48.1945185,16.3354568
48.1832938,16.3642421
48.2256231,16.3493711
48.2187834,16.392127
47.41780929999999,13.2177534
47.7878145,13.0472485
48.3041329,14.0267647
47.8924879,13.7658865
47.93492879999999,16.2183637
47.73102230000001,16.2118389
48.341109,16.7185759
48.2546513,16.4106594
48.2151781,16.3033805
48.12735350000001,16.4638387
48.3337691,16.7086678
47.704973,16.0360582
46.8238783,15.312116
47.128433,15.3465469
47.952568,16.4069934
48.331685,16.121094
48.1535075,15.5455869
47.7336699,16.0854579
47.9553285,14.7866539
47.9391326,16.1403145
47.7454428,16.242348
47.9652958,16.0896455
48.5606351,16.077182
48.0888289,16.3159814
48.4748074,15.6955845
48.703312,14.8978792
48.2052529,16.547931
48.5984971,15.674894
48.0783726,16.3158341
48.1095528,16.3931686
48.041078,14.6337018
48.7850166,15.406672
48.075174,15.5891273
48.0842381,16.3038269
48.14505,16.7026
48.2466154,16.4422927
47.3341468,13.2932282
47.38870499999999,12.6455271
48.003092,13.4907811
48.0471711,14.3335487
48.245052,13.0340361
48.2318633,13.9208525
48.3302473,14.2876843
47.2115567,15.6317387
47.8115636,13.0064379
47.8243827,13.0461198
46.61146340000001,14.3097567
47.6144793,12.2352403
47.0800239,9.9181338
48.2154156,14.2799873
48.2107286,16.3221841
47.011042,15.2141306
48.2637937080893,14.454221387621754
48.2120076,16.3637839
48.133534,16.3131965
48.2208496,16.3212656
48.2659678,16.3405223
48.1916655,16.327835
48.1852545,16.3497741
48.2110146,16.3415898
48.2108439,16.3809116
48.1922667,16.3864594
47.3606073,16.127325
46.6810898,13.9708079
46.80152340000001,13.7105172
48.2125728,16.5291595
48.2340012,16.447287
48.219326,16.4770649
48.2393984,16.4297076
48.234925,16.4104102
48.2361072,16.4234883
48.220325,16.4559067
48.25505279999999,16.4572497
48.2195111,16.4886013
48.1499428,16.320181
48.1516365,16.3147575
48.13413420000001,16.2831699
47.8223299,13.0231457
48.2020273,16.3726224
48.22118769999999,16.3736019
48.2218889,16.3824634
48.2143093,16.385748
48.2189692,16.3975494
47.5010248,16.507744
48.0922967,17.058931
47.3700049,16.1230866
47.7711592,16.5562668
47.8459745,16.5320204
48.15318449999999,14.0090479
46.6045693,14.1773732
46.7448363,13.1740582
46.6054192,13.8662407
46.661389,14.1699852
46.70123,14.72974
46.5900677,14.6392648
46.6391612,14.294096
46.6239904,13.9410709
46.7705638,14.3655619
46.6390512,14.303207
46.7571284,15.1999985
47.1007799,15.4260284
47.4883046,14.4864312
47.40993,15.26861
46.9598757,15.4188425
46.9458601,15.3356601
47.1142158,14.1739556
47.0627527,15.5927813
47.5054727,15.4491151
47.6104649,13.7847851
47.2379775,14.5664358
47.8202638,13.0561959
47.3943238,15.0392432
47.0750533,15.4081541
46.6321398,13.8818287
46.624661,14.2032846
48.3210482,16.2053158
48.113811,16.2734587
48.2623566,16.9110286
47.8725679,16.1230627
48.4757324,15.9795077
47.7891925,15.9128953
48.8100052,15.2790674
48.2077675,16.1746514
48.0629114,15.1371979
48.1979459,16.3681626
48.2136171,16.3799066
48.2068348,16.3982446
48.1987102,16.387101
48.1910117,16.3873013
48.1868249,16.4003487
48.1935108,16.3915654
48.18467,16.3570195
48.1920145,16.3602976
48.1850797,16.35372
48.1882786,16.3476311
48.1927629,16.3554189
46.6011927,14.1103901
48.7185922,16.3982503
48.2178919,14.4219484
46.8156838,15.2361627
46.6168932,14.0461187
46.7605273,14.822596
48.1962874,16.365566
47.2738326,11.4242564
48.3874158,16.2269228
47.9779787,16.6037158
48.0371715,15.7654675
48.2199956,16.8158453
47.2685424,12.7503739
48.2132073,16.1712083
48.3871365,16.8346892
48.19151489999999,16.3419783
48.18966589999999,16.2843849
47.29514959999999,16.4434478
48.6474387,15.822107
48.5256054,15.9317567
48.14050220000001,16.9198651
48.3206639,16.3070455
47.8772892,16.2341908
48.1145197,15.3348339
48.5259898,16.3594228
48.6058694,16.9044585
48.1994169,16.5490678
